prob_name,absolute_cox,cox
204066_s_at,0.979165752,-0.979165752
235333_at,0.979158562,0.979158562
208736_at,0.978690628,0.978690628
41577_at,0.97858676,-0.97858676
220740_s_at,0.978530329,-0.978530329
202798_at,0.978338119,-0.978338119
211733_x_at,0.978026605,0.978026605
203118_at,0.977998481,-0.977998481
212100_s_at,0.977977488,-0.977977488
226482_s_at,0.977861506,0.977861506
228580_at,0.977818006,0.977818006
204821_at,0.977793831,0.977793831
226592_at,0.977043832,-0.977043832
225634_at,0.976803083,-0.976803083
200815_s_at,0.976243922,-0.976243922
223356_s_at,0.976133404,0.976133404
222496_s_at,0.9760899,0.9760899
225285_at,0.976064596,0.976064596
228612_at,0.976019805,0.976019805
222399_s_at,0.975962677,-0.975962677
222127_s_at,0.975957205,0.975957205
203068_at,0.9759126,-0.9759126
202338_at,0.975663453,0.975663453
204141_at,0.975063219,-0.975063219
222762_x_at,0.974760678,0.974760678
235500_at,0.97452572,-0.97452572
215512_at,0.973751134,-0.973751134
225294_s_at,0.973340148,0.973340148
202406_s_at,0.972289452,-0.972289452
228077_at,0.972193543,0.972193543
231919_at,0.972175753,0.972175753
203820_s_at,0.971745952,-0.971745952
222979_s_at,0.971586341,-0.971586341
225832_s_at,0.971534992,-0.971534992
224447_s_at,0.971347187,0.971347187
220068_at,0.971292047,0.971292047
201195_s_at,0.971202251,-0.971202251
225192_at,0.971201111,-0.971201111
201613_s_at,0.971164666,0.971164666
236700_at,0.970496986,-0.970496986
223100_s_at,0.97001335,0.97001335
1559881_s_at,0.969333247,-0.969333247
224622_at,0.968893546,0.968893546
238476_at,0.967990345,-0.967990345
201679_at,0.967631791,-0.967631791
224726_at,0.967526204,-0.967526204
1555977_at,0.967210919,0.967210919
211730_s_at,0.966939677,0.966939677
204121_at,0.965844149,-0.965844149
221081_s_at,0.965189829,0.965189829
213599_at,0.965011392,0.965011392
204184_s_at,0.96475436,-0.96475436
214259_s_at,0.964611824,0.964611824
211991_s_at,0.964021768,0.964021768
202600_s_at,0.963573684,-0.963573684
217988_at,0.963339993,-0.963339993
202974_at,0.963220864,0.963220864
201890_at,0.963134714,0.963134714
208997_s_at,0.963106329,0.963106329
214869_x_at,0.963070994,-0.963070994
204246_s_at,0.962962169,0.962962169
218370_s_at,0.962759386,0.962759386
214780_s_at,0.962408238,-0.962408238
207798_s_at,0.962256385,-0.962256385
225833_at,0.962067384,-0.962067384
234734_s_at,0.961552487,-0.961552487
201680_x_at,0.961502298,-0.961502298
37278_at,0.961068627,0.961068627
209284_s_at,0.960987905,0.960987905
227865_at,0.960483456,0.960483456
208727_s_at,0.960170153,-0.960170153
217751_at,0.959822443,0.959822443
242560_at,0.959385523,0.959385523
1556066_at,0.959317672,-0.959317672
209194_at,0.959158766,0.959158766
224465_s_at,0.959151151,0.959151151
224655_at,0.959092334,0.959092334
214255_at,0.958073312,0.958073312
225908_at,0.957821983,0.957821983
217513_at,0.957687081,0.957687081
240459_at,0.95753665,-0.95753665
226310_at,0.957464386,-0.957464386
224215_s_at,0.957316097,-0.957316097
203456_at,0.957250914,0.957250914
204114_at,0.957083938,-0.957083938
209555_s_at,0.956919751,0.956919751
234050_at,0.956811703,0.956811703
227877_at,0.956533101,0.956533101
212242_at,0.956504078,0.956504078
207945_s_at,0.955989566,-0.955989566
223553_s_at,0.955539947,0.955539947
202102_s_at,0.955513798,-0.955513798
205289_at,0.95529142,-0.95529142
229597_s_at,0.954993624,0.954993624
228495_at,0.954982873,-0.954982873
236430_at,0.95487114,0.95487114
209659_s_at,0.954569034,0.954569034
202388_at,0.954304755,-0.954304755
212314_at,0.953984626,0.953984626
201146_at,0.953668406,-0.953668406
218567_x_at,0.953261839,0.953261839
225629_s_at,0.953231439,-0.953231439
203291_at,0.953162203,-0.953162203
213995_at,0.953066173,0.953066173
220034_at,0.952808217,0.952808217
205147_x_at,0.952756097,0.952756097
223063_at,0.952452881,-0.952452881
242218_at,0.952385191,-0.952385191
1554732_at,0.952314912,0.952314912
212299_at,0.951475237,0.951475237
224879_at,0.95127641,0.95127641
231931_at,0.951272379,-0.951272379
203148_s_at,0.951101482,0.951101482
201998_at,0.950862364,-0.950862364
225017_at,0.950597492,0.950597492
223451_s_at,0.950447111,0.950447111
212415_at,0.950378537,0.950378537
209158_s_at,0.950145893,-0.950145893
226547_at,0.950119773,-0.950119773
212733_at,0.950013053,-0.950013053
218200_s_at,0.949869586,0.949869586
225297_at,0.94914107,0.94914107
225138_at,0.948624598,-0.948624598
212614_at,0.948521834,-0.948521834
232232_s_at,0.948390203,0.948390203
216308_x_at,0.948142098,0.948142098
225229_at,0.947794295,-0.947794295
225574_at,0.947539324,0.947539324
230008_at,0.947456737,0.947456737
212862_at,0.947446641,-0.947446641
240173_at,0.947325816,0.947325816
226049_at,0.947144525,-0.947144525
213178_s_at,0.945886552,-0.945886552
218642_s_at,0.944735858,0.944735858
213266_at,0.944570773,-0.944570773
201403_s_at,0.944356621,0.944356621
203431_s_at,0.944002775,-0.944002775
221645_s_at,0.943787824,0.943787824
220477_s_at,0.943566455,0.943566455
203303_at,0.943389274,0.943389274
214339_s_at,0.943056873,0.943056873
242622_x_at,0.94303153,-0.94303153
210487_at,0.942302951,0.942302951
212113_at,0.94183687,-0.94183687
206583_at,0.9416513,0.9416513
212455_at,0.941429252,-0.941429252
236561_at,0.941149707,-0.941149707
219137_s_at,0.941124555,0.941124555
221349_at,0.941101007,0.941101007
213222_at,0.940876149,-0.940876149
205480_s_at,0.940797355,0.940797355
212069_s_at,0.940417599,-0.940417599
201518_at,0.939152078,0.939152078
37384_at,0.93904988,0.93904988
200851_s_at,0.938955095,-0.938955095
1568592_at,0.938615181,0.938615181
228670_at,0.938354887,0.938354887
201339_s_at,0.938295567,0.938295567
220266_s_at,0.937996606,-0.937996606
205176_s_at,0.937981977,0.937981977
220704_at,0.937808941,0.937808941
1559221_at,0.937611176,0.937611176
201137_s_at,0.936599427,0.936599427
227198_at,0.935271268,-0.935271268
208322_s_at,0.934940574,-0.934940574
211105_s_at,0.934804659,0.934804659
237741_at,0.93479228,-0.93479228
226555_at,0.934710979,-0.934710979
207332_s_at,0.934555921,-0.934555921
242349_at,0.934531822,-0.934531822
225957_at,0.934498623,-0.934498623
226106_at,0.934423066,0.934423066
219242_at,0.934155389,0.934155389
224820_at,0.933515561,0.933515561
208970_s_at,0.932808338,0.932808338
204295_at,0.932623617,0.932623617
235694_at,0.931951496,-0.931951496
206622_at,0.93184423,-0.93184423
212890_at,0.931666137,0.931666137
225669_at,0.931598586,0.931598586
219649_at,0.93113154,0.93113154
209770_at,0.930931133,0.930931133
224415_s_at,0.930777997,0.930777997
235900_at,0.930516234,-0.930516234
214170_x_at,0.930254243,0.930254243
201319_at,0.929843806,0.929843806
224593_at,0.929825637,0.929825637
228606_at,0.929810983,0.929810983
210734_x_at,0.929775571,-0.929775571
212399_s_at,0.92954585,-0.92954585
203543_s_at,0.929527026,0.929527026
218396_at,0.928922915,0.928922915
223058_at,0.928694396,-0.928694396
65630_at,0.928511054,0.928511054
201991_s_at,0.928468492,-0.928468492
210183_x_at,0.928199275,0.928199275
202230_s_at,0.927972264,-0.927972264
236293_at,0.927695167,0.927695167
214453_s_at,0.927461828,-0.927461828
38487_at,0.927348035,0.927348035
210427_x_at,0.927341496,0.927341496
202100_at,0.927179407,0.927179407
200771_at,0.926589617,-0.926589617
222667_s_at,0.92640873,-0.92640873
201371_s_at,0.926325339,-0.926325339
213572_s_at,0.926258179,0.926258179
229255_x_at,0.926248353,0.926248353
229097_at,0.926192564,0.926192564
202768_at,0.926082322,0.926082322
207681_at,0.925686922,-0.925686922
201993_x_at,0.925442246,-0.925442246
212921_at,0.925290423,-0.925290423
224958_at,0.925146105,-0.925146105
224595_at,0.925134154,0.925134154
226272_at,0.92485161,0.92485161
239049_at,0.924708747,-0.924708747
225227_at,0.924165409,-0.924165409
227968_at,0.924065077,0.924065077
226473_at,0.923967833,-0.923967833
212262_at,0.923831379,-0.923831379
1552516_a_at,0.923749168,-0.923749168
208898_at,0.923680945,0.923680945
221004_s_at,0.923330158,0.923330158
202705_at,0.923204778,0.923204778
221246_x_at,0.923042402,-0.923042402
223741_s_at,0.922795028,0.922795028
1556601_a_at,0.922323265,-0.922323265
211509_s_at,0.922288008,-0.922288008
209709_s_at,0.92202336,0.92202336
212858_at,0.92185463,0.92185463
223826_s_at,0.921414818,-0.921414818
212174_at,0.921327248,0.921327248
225144_at,0.921189591,-0.921189591
223982_s_at,0.920580311,-0.920580311
222816_s_at,0.920572781,-0.920572781
226307_at,0.92007565,-0.92007565
238587_at,0.920046401,0.920046401
205452_at,0.919878541,0.919878541
201012_at,0.919813435,0.919813435
227165_at,0.91975941,0.91975941
204028_s_at,0.919630298,-0.919630298
35666_at,0.919263487,-0.919263487
202117_at,0.919161815,0.919161815
200982_s_at,0.918691924,0.918691924
229307_at,0.917591845,0.917591845
202761_s_at,0.917381493,0.917381493
218899_s_at,0.917163215,0.917163215
227235_at,0.91708654,0.91708654
219329_s_at,0.916791208,0.916791208
227768_at,0.916614195,-0.916614195
227087_at,0.916436144,0.916436144
210051_at,0.916415369,0.916415369
1554153_a_at,0.916293791,-0.916293791
225688_s_at,0.916217175,-0.916217175
233813_at,0.916205468,-0.916205468
214629_x_at,0.916092585,-0.916092585
212152_x_at,0.915967506,-0.915967506
214101_s_at,0.915943862,-0.915943862
229684_s_at,0.915915648,-0.915915648
228410_at,0.915896398,0.915896398
1555426_a_at,0.915851891,-0.915851891
201917_s_at,0.915811634,-0.915811634
207821_s_at,0.915761103,-0.915761103
212221_x_at,0.915760548,0.915760548
225914_s_at,0.915750562,-0.915750562
218160_at,0.915476593,0.915476593
220235_s_at,0.915282242,0.915282242
226763_at,0.914960254,-0.914960254
235020_at,0.91491568,-0.91491568
218032_at,0.914857974,-0.914857974
209315_at,0.914724763,-0.914724763
209714_s_at,0.914389726,0.914389726
221841_s_at,0.914326939,-0.914326939
226789_at,0.913983062,0.913983062
204447_at,0.913861174,-0.913861174
212013_at,0.913828763,-0.913828763
212124_at,0.913752407,-0.913752407
207761_s_at,0.913709649,0.913709649
35160_at,0.913550203,-0.913550203
1554251_at,0.913031509,-0.913031509
228700_at,0.91264243,0.91264243
200935_at,0.912503371,-0.912503371
223742_at,0.912469755,-0.912469755
222294_s_at,0.912269673,0.912269673
204872_at,0.91198588,-0.91198588
211950_at,0.911626565,-0.911626565
32091_at,0.911339604,-0.911339604
207700_s_at,0.911252396,-0.911252396
204839_at,0.911018738,0.911018738
236314_at,0.911004627,0.911004627
200736_s_at,0.910915486,0.910915486
222482_at,0.910882134,-0.910882134
201165_s_at,0.910688535,-0.910688535
238733_at,0.910664358,0.910664358
210432_s_at,0.91013236,-0.91013236
228018_at,0.910070264,0.910070264
204747_at,0.910027139,-0.910027139
227052_at,0.909910706,0.909910706
1563077_at,0.909823258,-0.909823258
212676_at,0.909736782,-0.909736782
1552302_at,0.909662103,0.909662103
239752_at,0.90946352,-0.90946352
220768_s_at,0.909132116,-0.909132116
206687_s_at,0.909113042,0.909113042
201041_s_at,0.909104633,0.909104633
211383_s_at,0.908856538,-0.908856538
1555136_at,0.908809889,-0.908809889
208460_at,0.908077178,-0.908077178
202811_at,0.907779066,0.907779066
225466_at,0.907777944,-0.907777944
243648_at,0.907770133,-0.907770133
228869_at,0.907584462,0.907584462
214218_s_at,0.907516085,0.907516085
222634_s_at,0.907003983,-0.907003983
201161_s_at,0.906495812,0.906495812
204274_at,0.906475997,0.906475997
201813_s_at,0.906239618,0.906239618
210785_s_at,0.906144511,0.906144511
1729_at,0.906137415,0.906137415
211899_s_at,0.905434422,-0.905434422
212077_at,0.905240172,-0.905240172
222679_s_at,0.905219128,-0.905219128
226807_at,0.904990754,-0.904990754
225096_at,0.904344049,0.904344049
236431_at,0.904052935,-0.904052935
224614_at,0.903963045,-0.903963045
206992_s_at,0.903899632,0.903899632
226495_at,0.903576583,0.903576583
218698_at,0.903523688,0.903523688
205077_s_at,0.903317211,0.903317211
222700_at,0.903272116,-0.903272116
206500_s_at,0.903223925,-0.903223925
202049_s_at,0.903158058,-0.903158058
228248_at,0.902558807,-0.902558807
221588_x_at,0.902243764,0.902243764
212331_at,0.901706649,0.901706649
205291_at,0.9016953,0.9016953
208693_s_at,0.901618583,-0.901618583
202273_at,0.901520188,-0.901520188
202090_s_at,0.90117034,0.90117034
200779_at,0.900978943,-0.900978943
230707_at,0.900880586,0.900880586
203087_s_at,0.900647788,-0.900647788
212510_at,0.900463147,0.900463147
204220_at,0.900124608,0.900124608
221532_s_at,0.900067278,0.900067278
220246_at,0.899888722,0.899888722
218862_at,0.899735931,0.899735931
225839_at,0.899479624,-0.899479624
233487_s_at,0.89890998,-0.89890998
1554747_a_at,0.898491473,-0.898491473
218201_at,0.898354019,0.898354019
221951_at,0.8983146,0.8983146
1559739_at,0.897936422,0.897936422
212388_at,0.897295129,-0.897295129
215069_at,0.897193501,-0.897193501
224729_s_at,0.897112467,0.897112467
201073_s_at,0.897038656,-0.897038656
225000_at,0.897025483,0.897025483
220193_at,0.896934617,0.896934617
218068_s_at,0.896912292,0.896912292
218515_at,0.896681041,-0.896681041
214815_at,0.896226904,-0.896226904
243589_at,0.896195856,-0.896195856
210649_s_at,0.896173943,-0.896173943
202451_at,0.896076668,0.896076668
50374_at,0.895972905,0.895972905
211963_s_at,0.895554821,0.895554821
202678_at,0.895517325,0.895517325
217502_at,0.895268791,-0.895268791
223269_at,0.895253226,0.895253226
225595_at,0.894983394,0.894983394
217784_at,0.894620136,-0.894620136
202679_at,0.893955067,-0.893955067
201880_at,0.893925143,-0.893925143
221849_s_at,0.893738455,-0.893738455
219260_s_at,0.893644136,-0.893644136
212231_at,0.893489822,-0.893489822
223294_at,0.893467917,0.893467917
237747_at,0.893232326,-0.893232326
235556_at,0.893173994,-0.893173994
218477_at,0.892883993,0.892883993
209731_at,0.892794475,0.892794475
218341_at,0.892686123,0.892686123
229723_at,0.892510134,0.892510134
231874_at,0.892458126,-0.892458126
202487_s_at,0.892329117,0.892329117
214743_at,0.89211563,-0.89211563
201288_at,0.89206562,0.89206562
204348_s_at,0.891968334,-0.891968334
227239_at,0.891897929,0.891897929
227326_at,0.891857743,-0.891857743
228053_s_at,0.89182694,0.89182694
222413_s_at,0.891760813,-0.891760813
211565_at,0.891446441,0.891446441
212220_at,0.891396246,-0.891396246
201591_s_at,0.891347004,0.891347004
1554614_a_at,0.891194314,-0.891194314
207705_s_at,0.891193149,-0.891193149
210232_at,0.891112932,-0.891112932
211566_x_at,0.891055558,0.891055558
201128_s_at,0.8909755,0.8909755
228723_at,0.890935778,-0.890935778
235381_at,0.890229371,-0.890229371
214843_s_at,0.89021678,-0.89021678
214004_s_at,0.890002304,-0.890002304
217754_at,0.889670793,-0.889670793
212683_at,0.889319404,-0.889319404
203063_at,0.888707822,0.888707822
201528_at,0.88863879,0.88863879
227444_at,0.88862269,0.88862269
238777_x_at,0.888427528,0.888427528
201918_at,0.888271433,-0.888271433
218539_at,0.888071135,-0.888071135
239798_at,0.88804942,-0.88804942
215605_at,0.887978671,-0.887978671
204497_at,0.887908498,0.887908498
215743_at,0.887865521,-0.887865521
210281_s_at,0.887650032,-0.887650032
225893_at,0.887215224,-0.887215224
225596_at,0.887212611,-0.887212611
219147_s_at,0.88706337,0.88706337
208816_x_at,0.887051259,0.887051259
222641_s_at,0.886778744,-0.886778744
228647_at,0.886683229,0.886683229
214257_s_at,0.886665309,0.886665309
204033_at,0.886509483,0.886509483
242088_at,0.886225896,-0.886225896
243539_at,0.886179646,0.886179646
201214_s_at,0.886175346,0.886175346
222562_s_at,0.88617004,-0.88617004
202067_s_at,0.886137141,-0.886137141
203209_at,0.885914204,0.885914204
242515_x_at,0.885457307,0.885457307
226640_at,0.885326239,-0.885326239
201589_at,0.885196766,0.885196766
221748_s_at,0.884834605,-0.884834605
1557098_s_at,0.884815822,0.884815822
212295_s_at,0.884624932,-0.884624932
207819_s_at,0.884597772,0.884597772
205641_s_at,0.88438107,0.88438107
208003_s_at,0.884136572,-0.884136572
201878_at,0.883981867,-0.883981867
209513_s_at,0.883860258,0.883860258
210740_s_at,0.883859604,0.883859604
205052_at,0.883848042,-0.883848042
218033_s_at,0.883836039,-0.883836039
228897_at,0.883655274,0.883655274
209310_s_at,0.883541991,0.883541991
222691_at,0.883316343,0.883316343
233952_s_at,0.882851816,-0.882851816
222755_s_at,0.882789218,-0.882789218
224705_s_at,0.88254016,-0.88254016
215349_at,0.881844834,-0.881844834
225081_s_at,0.881778096,0.881778096
223026_s_at,0.881103185,0.881103185
230753_at,0.881090825,0.881090825
202578_s_at,0.880838243,0.880838243
202282_at,0.880791468,0.880791468
207081_s_at,0.880357378,-0.880357378
208952_s_at,0.880264675,-0.880264675
214801_at,0.879979408,-0.879979408
205131_x_at,0.87989706,0.87989706
224365_s_at,0.879864619,0.879864619
201037_at,0.879658775,0.879658775
218878_s_at,0.879290988,-0.879290988
237400_at,0.878835394,0.878835394
218154_at,0.877995629,0.877995629
202669_s_at,0.877893102,-0.877893102
228551_at,0.877792402,-0.877792402
217927_at,0.877180718,0.877180718
208328_s_at,0.877156812,-0.877156812
74694_s_at,0.876697342,0.876697342
207098_s_at,0.876690332,-0.876690332
236852_at,0.87668193,0.87668193
239434_at,0.876680692,0.876680692
236224_at,0.876634899,-0.876634899
217284_x_at,0.876527621,0.876527621
226554_at,0.87629313,-0.87629313
212965_at,0.876099689,-0.876099689
212987_at,0.876066285,0.876066285
204415_at,0.87606464,-0.87606464
225178_at,0.875517601,0.875517601
227376_at,0.875515952,-0.875515952
218845_at,0.875150417,0.875150417
206337_at,0.875104121,-0.875104121
203346_s_at,0.875009896,-0.875009896
212840_at,0.874288579,-0.874288579
209286_at,0.874155202,0.874155202
225613_at,0.874052876,-0.874052876
201162_at,0.873383918,0.873383918
229746_x_at,0.873378268,0.873378268
205285_s_at,0.873309106,-0.873309106
208744_x_at,0.873279717,-0.873279717
228273_at,0.873252308,0.873252308
202101_s_at,0.872822676,0.872822676
209750_at,0.872637221,-0.872637221
209971_x_at,0.872489674,0.872489674
217940_s_at,0.872439413,-0.872439413
228745_at,0.872323325,-0.872323325
208866_at,0.872088637,-0.872088637
209784_s_at,0.871852562,-0.871852562
209781_s_at,0.871421757,0.871421757
226590_at,0.871297243,-0.871297243
229661_at,0.871202976,-0.871202976
1556646_at,0.871164173,-0.871164173
224979_s_at,0.870862578,-0.870862578
223387_at,0.870806903,-0.870806903
225823_at,0.870715848,0.870715848
207535_s_at,0.870676199,-0.870676199
225506_at,0.870568261,0.870568261
1565716_at,0.869769602,-0.869769602
1554447_at,0.869735223,0.869735223
208936_x_at,0.869621534,-0.869621534
212669_at,0.869619067,-0.869619067
1570360_s_at,0.869382267,-0.869382267
225888_at,0.869096748,-0.869096748
201499_s_at,0.869077446,-0.869077446
204411_at,0.869032794,-0.869032794
212450_at,0.868920194,-0.868920194
209146_at,0.868509492,-0.868509492
213164_at,0.868389992,-0.868389992
202868_s_at,0.868177204,0.868177204
226635_at,0.86810589,0.86810589
