	h_avg	h_train1	h_train2	h_train3	h_train4	h_train5	whole_data
1553528_a_at	0.2138813253007455	0.026532118718820216	0.23480893473679063	0.2001387264807101	0.33466276882825935	0.27326407773914707	0.2502927253747084
1553530_a_at	0.7714256341228526	0.5848793412198838	0.6119169605336605	1.1462150590913434	0.5273050837327187	0.9868117260366565	0.8692313769674039
1553535_a_at	0.22301329371772707	0.24022799648126478	0.4044952805982762	0.1289686271702032	0.026213363259513844	0.31516120107937734	0.25651270840538026
1553538_s_at	0.44216821534309414	0.2940142050869295	0.3642427234147723	0.48193608959972056	0.4333141800856218	0.6373338785284266	0.5072341777869052
1553542_at	0.22888183113593086	0.3216011617045687	0.34234655219160803	0.20758774468630584	0.11313763178578078	0.1597360653113911	0.26128001512357096
1553551_s_at	0.16560844507951078	0.0004091314570949004	0.14088373769572796	0.0022259084107646323	0.39567459728121196	0.2888488505527544	0.2021620423699884
1553564_at	0.328014699139337	0.2993599683828733	0.1749997990203026	0.4793383025137141	0.32318313528120646	0.36319229049858853	0.3855237663857738
1553567_s_at	0.29842821155172006	0.06650395711330964	0.2970712999413072	0.2699765693189905	0.4657197070274587	0.3928695243575343	0.3168699088051347
1553569_at	0.2491887277689802	0.3188651887602923	0.20048261691066058	0.04744473301612375	0.44445168416673486	0.23469941599108965	0.057429900244282746
1553570_x_at	0.2489016851646527	0.22364228460073632	0.18324361338374723	0.09962241582545003	0.44822222613324164	0.28977788588008846	0.10687908062122768
1553572_a_at	0.7363093788603146	0.5127007401277027	0.6941865496985675	0.7374155139220541	0.9090882109000289	0.8281558796532198	0.8242888959680442
1553575_at	0.4254299053442425	0.297864779735841	0.30471575491096115	0.40045471564341023	0.6172347059466831	0.5068795704843173	0.5162578148071193
1553581_s_at	0.19248199640477223	0.09900075567616515	0.21986547995577344	0.2072789111452568	0.02868972772716085	0.40757510751950493	0.193827174205251
1553583_a_at	0.187091379482631	0.3223022967126404	0.06747270119580615	0.01958315924896732	0.26176941001328186	0.2643293302424593	0.20181140433909353
1553587_a_at	0.4133111691707194	0.5956218020743252	0.40018430195733234	0.27742356576456595	0.39616791527139167	0.3971582607859817	0.42318890303960854
1553594_a_at	0.24866258819606918	0.2702790241568831	0.2062477207624073	0.21903551076613473	0.30685188447203654	0.24089880082288428	0.24801208920685647
1553603_s_at	0.3978622998024445	0.3021989248456955	0.6376155624878131	0.16401514154812113	0.4043058736856028	0.4811759964449898	0.4407351661812548
1553640_at	0.10302315438915613	0.1105663544632207	0.10513109248207943	0.03347541466124198	0.2491508864290556	0.01679202391018291	0.09315533081737136
1553642_at	0.09407318561975496	0.03107269338697162	0.13659163701157648	0.09311458367531843	0.16126345723181038	0.04832355679309792	0.041279857001250114
1553644_at	0.12433230737852181	0.21996025578595402	0.1600145119319835	0.07757433129853697	0.004457360992843966	0.1596550768832907	0.013223811195314022
1553647_at	0.09335731456164446	0.043893208253743106	0.10730190771706634	0.009916610034755113	0.10589661571590162	0.19977823108675616	0.13496581159973128
1553656_at	0.3790131362917818	0.4315800463758113	0.43228694598060374	0.345961052139999	0.22053507555345195	0.46470256140904326	0.42299163536025153
1553657_at	0.2321948178935644	0.27783543117701937	0.35437032642330024	0.1091619815025068	0.2679065126726919	0.15169983769230375	0.2549382981063059
1553677_a_at	0.4535392244297586	0.6475777111371969	0.3561541284312499	0.39615368213854774	0.3786402618104678	0.48917033863133075	0.48590871964621013
1553678_a_at	0.2711959229351617	0.07152724676721316	0.1008009752889007	0.5791908844569044	0.1222300829130627	0.4822304252497276	0.3512392624397926
1553681_a_at	0.46444476246055644	0.46292755220787263	0.5423346205305839	0.4189774279489595	0.29374485712874965	0.6042393544866163	0.495559691041413
1553685_s_at	0.2813111955252974	0.5350497453542212	0.37647271019681217	0.18866021153099208	0.1682224945400553	0.13815081600440618	0.29151700974706757
1553689_s_at	0.1716483654882736	0.07159268896891623	0.22178429793980178	0.005651068193386542	0.38018985860382387	0.17902391373543972	0.20232394819069838
1553693_s_at	0.47393115064196056	0.4624828381807729	0.42908012373767285	0.12463037867252458	0.6490260638896868	0.7044363487291454	0.5356309990113765
1553694_a_at	0.5209624869907	0.17167463720701565	0.8895018241467716	0.14512126244991697	0.6633374518882998	0.7351772592614959	0.5892627526776283
1553695_a_at	0.1545821168732792	0.1906824599232194	0.10783264331971527	0.28369279240312617	0.0226539630543139	0.16804872566602128	0.16437236920865692
1553703_at	0.559676494149955	0.6923130042461619	0.32898824149679556	0.6199410656600219	0.6051869027230649	0.5519532566237304	0.5961337261497759
1553704_x_at	0.7464079919466193	0.8572063087847537	0.48958553917147163	0.8434182277081576	0.8349281138744603	0.7069017701942539	0.8058254157426077
1553708_at	0.11838076290814896	0.2547882236261461	0.13525502182080382	0.03958312187544201	0.07920934537235341	0.08306810184599941	0.055803770391216645
1553709_a_at	0.1399023986638488	0.3374239792218786	0.10270640964041015	0.07000376136705624	0.1476960043948519	0.04168183869504703	0.1086928748223422
1553713_a_at	0.2428580815634896	0.4451823384080081	0.07452121180125655	0.07268371959159162	0.2331793037449641	0.38872383427162754	0.22253005239649365
1553715_s_at	0.5997431025971277	0.2711987265415839	0.38761664587180844	0.7662831438558887	0.7721948773796806	0.8014221193366772	0.642669496265192
1553718_at	0.24205986650441483	0.1695272645343682	0.2484881481595714	0.21097003514502952	0.19803549801443476	0.38327838666867026	0.22485313415605634
1553719_s_at	0.3091757122135665	0.19418424892349714	0.4780313283666509	0.04080497221669029	0.430700539055898	0.40215747250509604	0.3313661894970779
1553720_a_at	0.21456231976910733	0.1780607776816115	0.2542181841324073	0.010954856628456418	0.4256581674006851	0.20391961300237643	0.21064429405718002
1553725_s_at	0.27299829748273813	0.3464274251468813	0.15591900209164522	0.2553803397717496	0.3152366982031034	0.292028022200311	0.05125909745968848
1553728_at	0.13089161951779096	0.23482483211036081	0.08652256546920477	0.14929274277938412	0.04326890346024737	0.1405490537697577	0.04155757779741187
1553730_x_at	0.10017675791494192	0.05950387781628732	0.039709375388949225	0.1619670814502298	0.10171522931817016	0.137988225601073	0.0934775499971009
1553736_at	0.09498788189630433	0.028577696304189715	0.04205886642198949	0.16402856130654123	0.09472418907821321	0.145550096370588	0.09881638501921834
1553743_at	0.12015322068033973	0.01556216148678332	0.1219520752997141	0.2757522786769855	0.12063127589275985	0.0668683120454559	0.09117089704860051
1553749_at	0.24274324714850018	0.04793417467438739	0.2831041847925816	0.2726158025025708	0.18808602870904378	0.4219760450639174	0.2670192599738479
1553750_a_at	0.3561336519914796	0.18111451306081003	0.342954502363754	0.3295998264310175	0.46582534745534204	0.4611740706464745	0.4134732870620055
1553755_at	0.0915416843182726	0.029230341412072577	0.18164523319945283	0.09808689004169596	0.13297388439988267	0.01577207253825898	0.03727640265097255
1553780_at	0.07748034002669116	0.23542420317826115	0.006984446116569313	0.0006532194926661502	0.0561484242284085	0.08819140711755068	0.011536482396972796
1553812_at	0.4331306916943086	0.6113254316614032	0.31916118389912773	0.3302987343465404	0.44750575126362924	0.45736235730084274	0.47834011813597066
1553826_a_at	0.39016849130272874	0.35290696172088626	0.5448137611067849	0.3996430112597555	0.452706848899382	0.2007718735268351	0.4187834469204314
1553843_at	0.2572575258538259	0.1727791395257897	0.30585056664970656	0.2780438418165042	0.1395849483089721	0.39002913296815694	0.22718333926828335
1553845_x_at	0.11769032038824112	0.15687444386028646	0.14474111892629027	0.17108261345581355	0.02874073729847231	0.08701268840034306	0.06978456085953526
1553849_at	0.9507127355348117	0.49750198332648377	0.9662478028482725	0.9235743917477411	1.2164399806433686	1.1497995191081931	1.0899255445651341
1553852_at	0.34223687578501194	0.4521178567164225	0.3577553878989334	0.2786841484345632	0.531952841578207	0.09067414429693355	0.37310359004585314
1553856_s_at	0.7152619517235564	0.5434437804265831	0.6800667408082889	1.0272976986311433	0.7007121999558347	0.6247893387959321	0.8065165835631045
1553857_at	0.13333527672776907	0.39489945447368735	0.15345470744187303	0.0010558628823670586	0.11674579055479051	0.0005205682861274847	0.127105104023335
1553861_at	0.45242218292427827	0.24392398706478527	0.455260415812035	0.47628314475122063	0.4705218335335656	0.6161215334597848	0.4115741523035034
1553872_at	0.4069758485479872	0.519425993572313	0.42378592807307736	0.22823245004066095	0.44140732695461304	0.42202754409927157	0.4367271491014596
1553886_at	0.16420613061290903	0.15672264414149614	0.12176395720884109	0.2076770923802524	0.15391146410267578	0.1809554952312797	0.1364558431555258
1553889_at	0.12936608139178193	0.09962402155393128	0.30496905883116526	0.08681119073594083	0.06489516861823054	0.09053096721964171	0.05450345018450501
1553906_s_at	0.419070876993506	0.21244274636313606	0.6247558800929677	0.23286769898278567	0.49695515573381294	0.5283329037948274	0.39892817545398873
1553909_x_at	0.27534307119309515	0.39921473625063975	0.07609629115100702	0.3068891651083206	0.08493861661949419	0.5095765468360142	0.28543706603778346
1553917_at	0.042654792657494035	0.04646885300277236	0.08831710177720911	0.05039189531138434	0.0025435609292129738	0.02555255226689136	0.003983274428626788
1553947_at	0.27274697049399893	0.11781257142932514	0.3065291337611	0.6302037647184844	0.22595364019688594	0.08323574236419885	0.2997844484873165
1553949_at	0.08674924234553924	0.022138116562152636	0.06275779830952048	0.1110874849126422	0.17552503550696652	0.06223777643641435	0.006678378434778198
1553952_at	0.12239371187953155	0.22143481341182	0.08034669790435282	0.13014695768191412	0.1413610131337945	0.03867907726577628	0.046845534300306885
1553954_at	0.2511968213352948	0.12165725539548819	0.14087294302546846	0.34590726329729443	0.43533191152214734	0.2122147334360757	0.11304862467788211
1553955_at	0.9476221809808948	0.6626941802783575	1.2345111739362165	0.5655863800059766	0.946392902205833	1.328926268478091	1.0435054047632695
1553959_a_at	0.0964780098980605	0.039420957221360825	0.1295241181526688	0.006874212409812021	0.09136471018189933	0.2152060515245616	0.13378737037230815
1553962_s_at	0.20731368403912454	0.018727232998399554	0.018716742389946115	0.1263973534064143	0.3645193876753786	0.5082077037254841	0.1834438944269743
1553970_s_at	0.4066441993721635	0.208759591699797	0.30612558018619235	0.749634093143817	0.35088903721394876	0.417812694617062	0.4501596007318906
1553971_a_at	0.15558473205372061	0.04414297676077791	0.0791323210035841	0.11280414901500314	0.3116507693687217	0.2301934441205162	0.09276982594140841
1553972_a_at	0.11099085411040366	0.18131146270309528	0.27223244867076957	0.0009829806725290026	0.07214606962713283	0.028281308878491628	0.08594923081623775
1553974_at	0.18347299482496404	0.25203723821850665	0.33378548717932455	0.13920785563176805	0.1408705639675448	0.05146382912767613	0.1002741892606442
1553976_a_at	0.31633684279150576	0.05327880318793047	0.48014667134285405	0.3186314873883964	0.26526572149534433	0.4643615305430035	0.3362012844513767
1553977_a_at	0.0691303678826491	0.1901079614754251	0.0054642673518629096	0.04906692983896763	0.0656099290110109	0.035402751735978934	0.014022917972555667
1553978_at	0.5103652732369213	0.428395522262676	0.5018666077625711	0.4477227720608285	0.44765912832355786	0.726182335774973	0.5546568005230077
1553979_at	0.380471070685059	0.3326505602525131	0.3906304428629742	0.46822878406773843	0.17617187469019518	0.534673691551874	0.38569890817230196
1553984_s_at	0.6862037861628205	0.5884735130694247	0.7818742391491772	0.7941990095657409	0.36952739077320357	0.896944778256556	0.743994605041994
1553987_at	0.11697796452943679	0.0897120111352182	0.0992841489157024	0.0321964807321375	0.06218000331838976	0.30151717854573606	0.08102486406613404
1553992_s_at	0.4875400512469487	0.3241914912704178	0.7399019893284379	0.31584564243300284	0.5452485201013529	0.5125126131015324	0.5774655494289613
1553994_at	0.1707567600436017	0.21503020414748875	0.06857858598490034	0.335567938790796	0.11988435779881765	0.11472271349600585	0.03968275082516371
1553995_a_at	0.31887972058061625	0.15917327165983775	0.4301319293491108	0.24688503909744158	0.4701046013646728	0.2881037614320183	0.36854803136133196
1554003_at	0.3564519156129186	0.25008370861138063	0.4583776514907369	0.323942443475066	0.29742811511353795	0.4524276593738719	0.36811820691181507
1554008_at	0.5157444293964111	0.5938721749644598	0.2803347514217761	0.7295578893171523	0.6354680925793283	0.3394892386993388	0.5879068259221716
1554010_at	0.6345016979457563	0.42759973891762004	0.8572199188131222	0.3802053127541973	0.6895825736840473	0.8179009455597949	0.7056828958412472
1554014_at	0.30704458342731383	0.3860512457829053	0.42274570433244973	0.2732352864221357	0.3536086005097504	0.09958208008932805	0.2884221428011332
1554015_a_at	0.6529841550133176	0.5807024788440598	0.7326797851669161	0.4433013582767811	0.5434190743119767	0.9648180784668544	0.7474203376991829
1554016_a_at	0.7963230351442666	0.32326359729749615	1.0275196121201025	0.9012634741829281	0.8656815717069142	0.8638869204138924	0.8933918894487656
1554020_at	0.42749647396346707	0.7165894819458087	0.7380244731352847	0.3332980213432145	0.05934647605170413	0.29022391734132336	0.33002732206903823
1554021_a_at	0.5523996219484663	0.8008204624099479	0.26759739699691915	0.4519586968933262	0.6071552601999901	0.634466293242148	0.5829102240549376
1554023_s_at	0.1692477883828386	0.42161428199583023	0.1578496077232876	0.037199193494445046	0.09027882303295359	0.1392970356676767	0.1432881408146237
1554026_a_at	0.216161855125837	0.4840151987638926	0.32315496970950336	0.05702303797392181	0.12203806901851076	0.09457800016335645	0.050684653483797325
1554029_a_at	0.16827416227997227	0.11824316518149867	0.13878959845775207	0.25318743156696893	0.11645007842219962	0.21470053777144205	0.10520196032858992
1554036_at	0.15258073912522327	0.0019297866521360671	0.06174775344159039	0.16378591502037018	0.15974876221428683	0.37569147829773286	0.10843721844088909
1554037_a_at	0.4958253855989316	0.3845420746606507	0.36802913645671037	0.6537156132698467	0.2769936079345789	0.795846495672871	0.5863667072908242
1554038_at	0.1644568289310515	0.3083161806036605	0.050914195839851364	0.20698029086121988	0.12882691571435112	0.12724656163617465	0.14162426511925194
1554039_at	0.24019032316320513	0.15873957690583385	0.21130533046424316	0.3826281795972072	0.2749856676417269	0.17329286120701456	0.29687637520366866
1554050_at	0.1948716258560565	0.16183081734948418	0.22192233486626178	0.2288243556229573	0.10748731662521503	0.25429330481636425	0.17337223510011776
1554057_at	0.21443148700930897	0.27802044325875175	0.019037495867977507	0.09414132354118747	0.10909607079547137	0.5718621015831569	0.07617652213562233
1554063_at	0.3294509577902077	0.7651871703602015	0.13571514722433825	0.14592782995575976	0.5189582178370132	0.08146642357372577	0.34452591496714774
1554067_at	0.5542403803761828	0.46293179571377424	0.41325798556523685	0.2961551086165299	0.7504332725332078	0.8484237394521655	0.6187480781266134
1554074_s_at	0.11048843664798605	0.012602018541554828	0.150123380576603	0.12224422593752321	0.18848859376784996	0.07898396441639921	0.09368218989101687
1554076_s_at	0.16858434617140322	0.21777282224504646	0.18743195616906708	0.198569574855036	0.09406055638310441	0.1450868212047622	0.2073444156538135
